rank,address,display_name,account_value,vlm_week,vlm_month,pnl_month,activity_score
208,0x170519f69ef4bf7940eb8f9f16b1d60c50b92d79,,2424084.791516,83557700.91,202330284.35,52035.199771,285887985.26
209,0xde8d9e530b0528ffa7b1190f862536c055dd9524,,22092977.504476,0.0,284844282.65,10547407.474476,284844282.65
210,0xa5ee12ffed6a53622c11ea5f678ccea19b8b243f,,2326891.9823580002,72438725.5,209807582.18000004,463.461786,282246307.68000007
211,0x7f1950ce02f9f60634ba39b81844911a6c2f05bf,,2067420.862806,86690877.19000001,195041663.17,-314206.61286,281732540.36
212,0x091159a8106b077c13e89bc09701117e8b5f129a,,12929637.353395,121371013.37,159967074.73,3478903.191168,281338088.1
213,0xab961d7c42bbcd454a54b342bd191a8f090219e6,,0.012702,0.0,277793501.41,2003784.553712,277793501.41
214,0x6d91e49b8dc6eb2ba01f85f80626ef0878d3a39b,,7705.529601,100983967.41,174001481.32,-97540.681406,274985448.73
215,0xfe7ce058edc7cfcde9ef8262ba51f8d4796ab7ae,,10166377.986381,50706840.76,220585293.51,-5062146.219996,271292134.27
216,0xc6758a779bccee1ef0190dbe8292fdf44076795d,@lecrypcapital,1626063.495947,45775728.6,220039463.68,1497216.9593,265815192.28
217,0xd1d4c361d93c185ce134cef55efba0cb52475af9,,1.300934,132610487.78,132610487.78,-312864.589066,265220975.56
218,0xe6781c6a6eda7821a2c17832e2e5edd8fa25c7ea,,702470.012406,45332196.45,219279320.12,396957.826529,264611516.57
219,0x493364de7f4a39ed24f9c68ece229973f324d369,,289390.784198,53898352.8,210343775.81,58568.558237,264242128.61
220,0x7e1ad5e2bbe30d6d202e7c41036ea0a07c560be9,,1712805.00302,111267475.9,150357806.26,1991033.913491,261625282.16
221,0x6bde78a5b2091bcbc915155328bd138b534387d3,,12602.645049,62467727.73,198631842.15,-82290.154951,261099569.88
222,0x0ad9e656d9e6211d0ea1c5462342e1fc94cc4cbf,,25847850.227405,43980066.28,215204239.14,3201587.869015,259184305.42
223,0x0266a2451f715276eab4d1a0d6abece0b475af5f,,2489555.6349439994,63134340.62,195602760.89000002,288482.973867,258737101.51000002
224,0x9ede5d2ea747ad34e75028d276d9b41edd7e10b9,,158849.098266,115025121.75,143281338.04,-69410.871734,258306459.79
225,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,,828602.0485399999,56333102.43,201382194.25,386791.870416,257715296.68
226,0xfc37faf026597474691dca71ed9dcae1a6633b84,,444479.707753,89225482.66,168472226.84,325728.394818,257697709.5
227,0x8f78cb4c11dd66b99b2172b4c1ae05843bde87e7,CryptoCow,0.013091,119912324.35,137117968.71,6673109.971814,257030293.06
228,0xb37f083bad343a76361cd8f39afe7ecd6a0a66ca,,2435409.47574,16662997.02,239661136.72,-659701.860932,256324133.74
229,0x84abc08c0ea62e687c370154de1f38ea462f4d37,,7139482.995378,43515614.97,212469227.65,-11279807.139212,255984842.62
230,0x9d9531f11bb464fc2ea968c640dc401646ba0ee5,,181444.482274,111607259.83,143597516.7,-56329.078918,255204776.52999997
231,0x0252f92ee3f4430ac419fc3e9ae31df718990842,,565828.217722,69231846.12,185260030.4,380635.980827,254491876.52
232,0x69906b0ed626ca01a4b7c001e5711e5714ccf207,stuxfred,5560444.900458,62796243.269999996,190615358.38000003,1679419.271885,253411601.65000004
233,0x16588c497a83e9dfa298d048553a4ef5fd52f65b,,4511.748205,2543524.91,249267587.75,-781664.823515,251811112.66
234,0x049bdc370620beab340b01072fa580fd57745e7d,♤♤♤,221027.688351,17259958.95,234189395.95,-269987.393982,251449354.89999998
235,0xb1ec7febea4f841d525785955b7fe0e812d6e86a,,6877882.997123,45602393.67,205691032.46,3328707.086387,251293426.13
236,0x07fd7e702ba749ffa49c3a6c17fcd9e6c7b7082a,,447194.687448,93986184.8,155930278.44,-11359.304662,249916463.24
237,0x77eeda199553e33b246e4b4666849b9ad0972902,,5476454.449741,115645778.17,133325719.58,147697.117631,248971497.75
238,0x05d95d21b9680b1ceab8fb1f1509fee72ca6d6a9,,237291.402887,75058938.15,173092805.95,62952.168942,248151744.1
239,0xc5810bd85359f0acd007eb8de01d015bab7103df,,120386.652468,86993638.49,160190065.11,210539.994365,247183703.60000002
240,0xd67ca2c6f8bc84acf4fa4472b82a8740dc0a53ff,,1094532.293414,23404220.53,223149157.9,-293589.728062,246553378.43
241,0x30afce2f6842bf183c7e3fe7162e279ff0b6393e,,1891489.42929,82731965.59,162981600.17,-1094017.145002,245713565.76
242,0x68af3f19b7cf1934909bd43776050fe83b0ac654,Bogfather,1893137.256063,58996340.78,178049012.01,1481519.01722,237045352.79
243,0x9510e26a89ca40d2308221f365a3a3513b06f644,,0.200474,858.72,235103597.43,51210.550474,235104456.15
244,0x7ab12f7a0925ef24927343d47199e75a91fc78aa,,222675.063332,55107143.01,179223691.84,-20965.299078,234330834.85
245,0x8362907bc2368f43d23d254371cda0628cfa6f1d,,876.493072,98242109.65,133207211.19,-130206.545976,231449320.84
246,0x53babe76166eae33c861aeddf9ce89af20311cd0,jeff lover,31237.121273,68536742.93,160877024.71,-22100.473563,229413767.64000002
247,0x8ed318c5eefd8c9b15b6ee351734c8a350b2f23a,,6532623.285409,66796842.81,161225331.91,209629.809129,228022174.72
248,0xa6181aac4474b43c3ca575ac8b1ad17643ec20b8,,2001401.063737,78541325.4,148630043.5,860317.730106,227171368.9
249,0x8434b7844fd17fad52f0aceae50a834cd4896577,,327495.426549,53240003.81,173696321.98,65726.136288,226936325.79
250,0x0e989a6773db63a99d74fd825490921bca3bfb97,,213717.429049,89616443.89,137278931.86,-27674.13,226895375.75
251,0xccf3fff396a14d55d93366f870c007425e9f2a75,,1879699.192611,106377512.77,112894271.47,-58038.247389,219271784.24
252,0x06bc596fb16734f7abc3a5996b580be932c2fb72,,2327139.586529,2465000.0,216233808.14,-3316672.821984,218698808.14
253,0x434f3e0d9d2e2b880af135a44fe79f786f4a62b0,,2662512.211569,39442438.73,177995887.22000003,-993127.083367,217438325.95000002
254,0xaca2dda8eb0469f16b9624d65e5ddabd58989177,,745215.300381,75324170.8,142090777.12,235999.799488,217414947.92000002
255,0xb315067ae6b8ae6dfafd052b630d95b72a91cc25,,50467.446556,62687376.94,154262719.7,-40073.26719,216950096.64
256,0xb2cccb881fa9c8ff45dbd5ddc998cfb001ce459e,,23639.254547,21230627.5,192817172.51,-128891.683848,214047800.01
257,0xc5ed4501500fcbfb2b88fb7f0aa52f834ed44346,,702347.886044,55519095.23,157501819.70999998,100661.712677,213020914.93999997
258,0xb7e09a94603f4fd3b67537b4c43584fe1498ae05,,1399259.251286,85395145.27,126080395.85,95467.596768,211475541.12
259,0x8dc440b31a8953ec8e0ee780dc5f15dd6e30c031,,3176675.474134,49712821.05,161735451.18,-505046.65063,211448272.23000002
260,0xa6e2dc44418f5ad213c86db4dbb203a59d13c49f,neet to $1,799634.667287,26245998.16,184533389.39,-376876.613211,210779387.54999998
261,0xc30c7ea910a71ce06ae840868b0c7e47616ba4c9,,1054727.7393750001,43455064.47,165553705.62,-1312349.6184299998,209008770.09
262,0x81196517de1d77ebc8a1951c3ea1a103e732479c,infinitefield.xyz,4426405.518111999,80371785.38000001,127609005.71000001,2185733.253995999,207980791.09000003
263,0xef6985b07e44c98d640b6aeb15c0a25a86a800b7,,214400.034826,36187319.72,170886024.08,42581.849681,207073343.8
264,0xf822fa0fd364c573fcdb7009fcf47601bc8be01a,,22127144.901934,46681462.19,159783073.84,-29276911.02743,206464536.03
265,0x838d8e13ec1010e7851b3dc333699db885f2520c,,857999.479648,57521320.83,148519334.36,421521.278894,206040655.19
266,0x07d431758c8bbbc111996d0af6f09c48416d2160,,1528181.3557449998,93530.85,205110887.0,154793.59013,205204417.85
267,0xec85bc052ec5b6d6cb2b40f5caa45e39b61a77fe,,10071510.922536,19259947.94,185111187.78,-80740.120427,204371135.72
268,0xb676a78f19227ffe9a97db93263fce675e547dbf,,251046.359107,64997797.12,138762608.86,221293.44716,203760405.98000002
269,0x920fa68300c8aa95c4563e0daf79a0b0e51f0cfe,,7481999.603522,50953452.48,151435828.46,2001711.9180410001,202389280.94
270,0x4c78a97cef589b01bb91dbf893fffa14243d2444,,10169239.048656,37133753.43,165141878.38,-7569757.765155,202275631.81
271,0xe310623f7c93a4a396faed2a4f168f682744d444,,438237.146348,26126858.69,175946870.64,-650593.371121,202073729.32999998
272,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,,1.070874,100515143.65,100515143.65,23844115.873988,201030287.3
273,0x42c056dd319925d0bce77911560fb79cde75a5c3,,0.001008,69862325.32,130647750.99,76332.191008,200510076.31
274,0xa0643168db9a89c8db1b4343a12d4dca295cdef6,,2723509.901772,32884226.35,166287960.70000002,286555.536748,199172187.05
275,0x525232cb6ed5030d2b052b36bfc0baec96986ee3,z3ro2,3562630.679775,59579618.98,138918194.75,-5187705.199129,198497813.73
276,0xd7b8209d95d4c05faaa505671211058d51529f55,,1776979.3142010001,40052496.64,158267548.75,1177906.297975,198320045.39
277,0x9e8b1e51c642f4c8b87c6ba11c53d516a218afc4,,10547110.253076,36448829.0,161099434.84,-2050298.861787,197548263.84
278,0x866840b2f1d32ed1fe3993a7d9c6f46cb0489665,,36637.418347,14474404.81,179168176.5,-311310.505204,193642581.31
279,0xe4d1fa7e6141f9131345117bdb8b5701bca67662,,124063.710572,64906829.56,127553347.71,-1508464.103652,192460177.26999998
280,0xa7da476783090e6bcad1643ac5a0f31ddb84204b,,1897367.075329,17920515.28,174210019.43000004,-1570899.967851,192130534.71000004
281,0x461cc78cc9ddd66b0778aea759bdf0866a5ad2f2,,678958.588477,39096496.73,152845772.49,377769.678291,191942269.22
282,0x9e0a3ad8216952b1ffaa03772b0cae25691679b2,,206309.960531,50509347.8,139170862.56,159202.977047,189680210.36
283,0x237152b038d88f4156a0cd71090462de7e3f0883,,9720824.815411,94571903.12,94571903.12,4735628.811156,189143806.24
284,0x4d857e8c28320b05f0eebd4d7782548cd9481965,,2e-06,0.0,188796546.98,-153661.769998,188796546.98
285,0x598945346525e8cdcf6a8d441eb2c88bb36199b8,,279119.033613,20789436.4,166315147.06,-12328.908694,187104583.46
286,0xdd0c5de50d72e5eaa96816e920e41ce89c4b8888,,778634.358382,37220093.84,149282126.2,231982.812517,186502220.04
287,0x46560b7207bb490a2115c334e36a70d6ad4bdebd,,331828.927765,85773105.94,100191653.82,227819.249022,185964759.76
288,0x9ffdf919da72213588f7517598394cc5535bce40,,13564551.405214,60401493.41,124491980.99,5544602.029607,184893474.39999998
289,0x341892ca9af16ff90c91bb4a119655dfffb0e5d3,,1350184.836923,45868956.25,138158056.43,1184616.66729,184027012.68
290,0x440888714a6afed60ff44e9975a96e6a36f7fac4,,896900.031361,62030530.78,121702311.14,-159651.440016,183732841.92000002
291,0x947e28189a986cf8ec35b9ad62627c9a61dcba5c,,0.0,91762988.26,91850832.04,-80340.99,183613820.3
292,0x519c721de735f7c9e6146d167852e60d60496a47,,19345161.938004002,38623698.87,144894972.39,2939231.971185,183518671.26
293,0xe14b7101bd3109945d881676d4dc61c803dd15df,,77496.87816,72556553.73,108763361.99,70252.728392,181319915.72
294,0x8b61a50f7091abbc7ab292d3a24b9eeb4a29c0c2,,1975876.784078,17627842.62,161988529.52,1194244.874486,179616372.14000002
295,0x3dc908374e11623d8eb9f07dfc7a2e5e803a54b0,,30031024.819559,51991918.99,127495678.0,-9914023.078415,179487596.99
296,0x34827044cbd4b808fc1b189fce9f50e6dafae7c9,,51143.175202,17130720.6,161604188.26000002,-7830.862208,178734908.86
297,0x25ddff2f25a73b8dc3711871f09525ebdc6253db,tentomushi,90218.837109,15251802.69,163294829.4,-44215.686911,178546632.09
298,0x90cc9850f850bb51a2cc6054a8a57246c02b40ed,,54346.324686,52985243.85,124519982.66,4244.091263,177505226.51
299,0x186db447f4de2f258ec100aa194b6e9974a46482,,1886669.293089,76251270.47,100809441.0,1386659.693089,177060711.47
300,0xc5e328dfeb77f60bfb614e915217477c0eac0c42,,35391.122011,58640666.38,116167273.8,-35625.735033,174807940.18
301,0x0392a716dbee1661ea781881826b928daeb5d7d9,,7665463.99708,87280100.03,87280100.03,-1369410.270526,174560200.06
302,0x63a9a60e8f4413f07dd37f28fb3906e98116e394,,18509.641932,11006204.22,163160403.63,-71356.40811,174166607.85
303,0x9c062c0575c30a3b7614d0c6ea8de67faab00560,,3502444.707417,25254270.73,148837553.4,3400538.198227,174091824.13
304,0xe02e420ec55b4e03924d77c7b342c012541ba2d3,,5464117.376101,68303580.25,105620135.14,389654.596107,173923715.39
305,0xb5b3f3caf9d778b1293e5cd29f32e84b04c67a08,,7310834.948955,24390527.77,149262535.43,6641487.285279,173653063.20000002
306,0x1f938808970327b006ab6cd513a9a9ea69cd8cf5,,13357.714988,13786952.77,159844602.58,-39129.916388,173631555.35000002
307,0xf1e79e5cf063073deec9a0d86c178f7cde84d479,,7247269.190536,37937416.47,135654182.91,2273151.261869,173591599.38
308,0xddfe0b953e0c88aaa8f01f769ffeb8c856e80f51,,386217.481431,30375623.56,142332957.28,-152584.851834,172708580.84
309,0xc87edc449d9120cc3059890cb7e71b1d3771ff2f,,157387.451401,16023372.54,156184074.55,-50584.41556,172207447.09
310,0x12f7aea21eed5461d30212ea771c4441656b8750,,1831205.894055,68492998.89,103656036.98,1103458.60092,172149035.87
311,0x9264781948fa2827da22ccdbdcb1af877c7df465,,54208.480001,39923351.8,131952595.97,65402.794203,171875947.76999998
312,0x9abb9d9c10d1512148e9e0074547f0e6785c84d8,,948878.15535,34081509.38,136465538.68,-78838.216964,170547048.06
313,0x0884051c662892bfcd8a132d1404ab8a3a409cea,,428520.707137,55649344.43,112630395.38,201708.24533,168279739.81
314,0xf29c6bc1147a841519b382459a6d7a373c6b9971,,8167070.224515,67888929.54,100293307.68,5045281.020409,168182237.22000003
315,0xcf7c4feb434751146a48b895e96caeb15838f92c,purrmaxi,22399.039841,24277069.71,143849707.65,122544.589497,168126777.36
316,0x8d51fc31f628837f7b734ffc35622c6265ad0a29,,70490.830156,70477148.18,97066246.63,14032.408682,167543394.81
317,0xe24166173f1e956845a0660c8b26db334dced71a,,981793.063339,34329377.26,132992027.95,-395620.436845,167321405.21
318,0xf87c27f3e754d21d3271ea38cb269e603da80a7c,,111198.943314,10066677.9,156488362.41,-305159.2479,166555040.31
319,0xa6222ecd7e6d69cc70afa4bfac20f1374dcc3637,,314867.413363,33578472.22,132946116.63,65987.638226,166524588.85
320,0xe1b02144c101e4f6c41bc746f854214404efa23d,,1810.345143,13064701.6,153380105.7,-110246.486988,166444807.29999998
321,0x52e6c32f0eb44f707e9c159052fc5039fc7b7725,,627745.829965,37569394.1,128798442.06,850285.826098,166367836.16
322,0x7e4e766d0ae5ea9cded0c694669194db92800107,,11035384.353692,75794718.23,87297888.17,-697767.019381,163092606.4
323,0x8e3d5e109837c11ddd373d97c9b3e4d716f1423a,,3219701.390496,63100376.53,99786779.84,267795.205075,162887156.37
324,0x07423f74354aedab79af49892ba88c5ec73e57c2,,271600.542706,43419474.25,118156352.71,226333.287233,161575826.95999998
325,0x2d1d925f7144a3dd56913eb4bbd011b52dc2a2f3,wish 2 be rich,142033.668827,24442272.73,136903435.95,-81314.134668,161345708.67999998
326,0xcfa55ad0264f3e5095c2dbbaede64d8e7cf96f07,,0.113883,0.0,160653630.2,-86582.095576,160653630.2
327,0x5e7ad42187e083fc7615b689650b7b3b46ce4214,,126376.165515,60536571.21,98592324.6,118133.42238,159128895.81
328,0x871fe6fb3744abbc8911147e70bf41fbb0fa972b,,657836.256321,65566671.98,93317705.66,183302.38563,158884377.64
329,0xe383e214bd4b32a9ef9cf688ee98976b57f6c9c6,,104591.578105,48602441.69,110125629.77,72568.491358,158728071.45999998
330,0x3eb6bed67d046fbffb8ada21167e592f3fef5470,,6124711.389244,28946202.11,129254687.82,-2605233.666462,158200889.93
331,0x77ee3604adbdefa66a817b3cf776412a6613a018,,3414280.4788,42960140.86,113949837.64,-1151654.017121,156909978.5
332,0x269e4052f7849d4620dbd6e0de0e426fddbffe68,,183079.279637,63951416.47,92633461.77,-783573.434216,156584878.24
333,0x84142e664328547682f0b0b954138c001844385b,,255959.474262,8606420.98,147838597.23000002,65360.731287,156445018.21
334,0xe08cf3478e06b33d15c41a3a2a7fd306443cb879,,3255549.202683,44375044.76,110683044.24,68889.5682059999,155058089.0
335,0xf9faba57a81d1575d3e506dd3eafe7db6f2a3275,,314094.326991,34472412.28,120281290.5,270814.896991,154753702.78
336,0xd65ac35cd234c8718b876ab304fa56c8995e387f,,1363410.841273,24584462.35,129861640.32,505997.212071,154446102.67
337,0x2cef0a7f84e722c77b271862da5fe2387028fa20,,695246.729629,43256360.22,111022457.77,144248.626743,154278817.99
338,0xdd53c5297309130ab5fe5623dc905752e3342b13,,41145341.915734,58121034.79,95988243.76,-7782566.684266,154109278.55
339,0x780825f3f0ad6799e304fb843387934c1fa06e70,,543095.855472,65463732.39,87507136.45,-949869.219146,152970868.84
340,0x80b6796d8781c49a6f4f27bff79b5388ddfb278b,,660840.842852,63519725.32,88130366.96,175364.181489,151650092.28
341,0x9137bd9347f07990a8ce22869f8b93d190479c5a,LAO QI,3161462.49739,71796330.84,79840534.55,2249349.184835,151636865.39
342,0xa875890465da20062bcf3b024bf7d54e69c725a8,,4.1e-05,75707119.65,75707119.65,18127366.902627,151414239.3
343,0x51f63885534cb494f4592a0311551f369bff2b39,,2734453.385397,52280230.39,99074055.7,-2702476.895555,151354286.09
344,0xd1f73853fc7fb3bdfadb9382a695c2ab15f8d62d,,23097.124206,13292548.52,137993896.28,-19356.854562,151286444.8
345,0x77435010f5e34e2fa04f5ce7d49e57a8bd8de4fe,,2083400.760819,14901584.37,136165363.93,313076.05479,151066948.3
346,0xc2279be83791c28fba43bde3005adf677e832e08,,72299.527019,56772530.95,93637168.49,-27598.678009,150409699.44
347,0x0d50ae451f12b6af1b110a82b32efcc05ec21014,,65749.057963,25459742.93,124734970.14,-284042.887529,150194713.07
348,0x2025137a136bea7446deba681cbfc7cf1970840e,,4728856.053282999,31603228.6,118540310.05,333378.509778,150143538.65
349,0x7ca519838f6d8dbbd8488b63f5f2cc461b89028c,,431529.904241,56868039.51,93080172.51,395117.166946,149948212.02
350,0xcf31fa5b3e4f617e6fc9a9035bc75be36d5ba1d3,,111421.798073,41317436.93,108114468.75,-503810.234387,149431905.68
351,0xd9012a0c82242b04ee09e45e98b24903f982d975,,2139524.191017,64511271.35,84752083.09,588656.447391,149263354.44
352,0xd260b2216b735277da6771564a01c04856e78321,Tom Riddle,11874376.811609,36916934.05,111995110.44,4107361.495328,148912044.49
353,0xefeedf4de241d141d9726e20dae19beefcc5e361,,3.2e-05,0.0,148841128.86,98433.845206,148841128.86
354,0x8d8ea21e12b0eba630ff43c267c246f57d15c8a4,,234857.704065,20624752.58,128216318.33,178459.298924,148841070.91
355,0xf7f0162a355e311f6cc02c26237f0886ae431069,,8533.342134,17315459.23,131360993.78,-35008.427866,148676453.01
356,0xadf9ec926a2159740cfa046f319ffeb71e731c4c,,886.321195,34747951.95,113875813.93,-47077.849161,148623765.88
357,0xfea5ba5503f19c6121ea469fa4d5fdeac10039bd,,117799.273636,43828233.91,103833930.47,64830.660061,147662164.38
358,0x9bd2ee53f6c6aa778209b8673f6c7df754830c88,,413678.348026,45955498.86,101409648.44,-223494.87481,147365147.3
359,0x7570206ce9891ba4106be650e07ffb94df7ca8ec,,469002.442956,30397276.409999996,116691004.93,66179.51543,147088281.34
360,0x3cb96d6601635037071ab1e909bb6949470f1b70,,1086707.434739,18317305.98,128534638.29,290883.685615,146851944.27
361,0x643b713c5c6b86f74c0bbd77d0fe257acc772801,,2270985.326432001,49422626.37,96543998.42999999,361572.280832,145966624.79999998
362,0xe8190864576e868e11b67ba82c9b91b7d4de3d1c,,74557.32693,37241670.61,108330957.57,124361.318516,145572628.18
363,0x77375a8c9d13bf79afb2a87f1b0ac1dfd5f5bf66,,34085183.6497,12340815.56,132508943.95,5365109.889709,144849759.51
364,0x7a51ce9751493a2448c3ebc76667c6e7cf27900d,,2967136.789688,4354547.08,140438037.74,1444861.496659,144792584.82000002
365,0xd0640fcb1ef5ac385b57701c5ef7030331c8d80b,,670230.357969,34787545.88,108910021.16,345469.637279,143697567.04
366,0x833b99b27dac651d02080f5e220e929df891db06,,759543.48497,6558767.29,136939465.48,1219221.426508,143498232.76999998
367,0x05afd3fd8ab46d83bec68e248fc3bb5981f24f5d,,530460.156744,14813259.08,128672658.23,434747.886744,143485917.31
368,0xa52ac093d552f673e41a73e4b87256dec9e407ea,,11400.567789,0.0,143475233.79000002,-4114.893034,143475233.79000002
369,0xa9b95f2a2e7ef219021efc5c04c32761b8553bbd,,35499388.319589004,0.0,142875530.89,13145110.285395,142875530.89
370,0x61387d7e85508811de339276e013e0517f3782ad,,4596575.486143999,50926211.36000001,91386889.52999999,-526272.3622200001,142313100.89
371,0xa44f07b90727a8c7c69b6c820102137d9821e9d0,,23301.542348,55700519.51,86387183.63,-44690.645825,142087703.14
372,0x832d14135892d5948a79548b372869f7829be33f,,491572.3469059999,24450000.02,117511909.85,37218.287026,141961909.87
373,0xbbc797cf274926ab60c2dcafe7a65431b7b11be8,,398202.666252,30047018.56,111797063.72,5943.447395,141844082.28
374,0xfe38a9678c73fe6c4bcc815f6e078ebfc3427776,,290489.948157,58185431.83,83202415.89,-9691.0148,141387847.72
375,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,,11270395.361007001,0.0,141164346.72,-307762.157139,141164346.72
376,0x92cbb22a9b9fc01da9914c9b39ed904dd61b859c,,1790646.925483,9587334.53,131165860.02,168614.899294,140753194.54999998
377,0xd45ddb475b20ec2138ee0b316ef2896851390422,,791304.958175,15874783.19,124878395.45,14932.377622,140753178.64000002
378,0x428babced19064beece58b8a252e3f17aac2a817,,2199738.554852,53773470.26,85502091.16,266045.071979,139275561.42
379,0x708f79554cfb75d257763bd780671e51b60f1b12,,0.000367,0.0,139259905.67,583789.042381,139259905.67
380,0x82c4426b73929c9b2a373b3a902ae7471abf0914,,438020.259108,11661251.53,127377298.86,-210652.512304,139038550.39
381,0x9a9c5280dc7a29dbcca36a9bdce6aa8397497606,,69714.751025,53564123.11,85316864.83000001,206990.104651,138880987.94
